Host Id,Host Since,Name,Neighbourhood ,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review Scores Rating
1840564,3/1/2012,Cool Cozy Loft Bedroom 2,Brooklyn,Loft,95,Private room,11206,1,1,120,81,95
24679844,12/10/2014,Cozy room in historic neighborhood,Brooklyn,Apartment,,Private room,11205,1,1,0,65,
36369314,6/21/2015,Williamsburg Oasis w/ Private Yard!,Brooklyn,Apartment,100,Entire home/apt,11211,3,1,2,199,100
2172242,4/18/2012,Huge Sunny room just off bedford,Brooklyn,House,90,Private room,11249,1,1,76,79,94
6661559,5/30/2013,Nice and Cozy Room,Manhattan,Apartment,,Private room,10009,1,1,0,99,
1698391,2/4/2012,"2 Bedroom, 1 Bath Hell's Kitchen",Manhattan,Apartment,90,Entire home/apt,10036,2,1,2,175,90
1599112,1/12/2012,"HIGH CEILING, Balcony, Rooftop",Brooklyn,Apartment,,Private room,11211,2,1,0,95,
21190321,9/10/2014,Real NYC Duplex Apt Hamilton Hts,Manhattan,Apartment,,Entire home/apt,10031,2,1,0,250,
35728189,6/13/2015,ITS A BEAUTIFUL DAY IN BROOKLYN C!,Brooklyn,House,,Private room,11206,1,1,0,65,
3637246,9/21/2012,Private Room by Central Park West,Manhattan,Apartment,90,Private room,10025,1,1,5,89,92
4954605,2/3/2013,Beautiful 1 Bedroom Apt on the UES,Manhattan,Apartment,95,Entire home/apt,10028,1,1,9,155,96
12847217,3/5/2014,Large-Quiet-Art-Central 1Bdroom,Manhattan,Apartment,90,Entire home/apt,10011,2,1,9,285,93
16297020,6/2/2014,BROOKLYN Authentic artsy LOFT :),Brooklyn,Apartment,,Private room,11249,1,1,0,80,
11528105,1/21/2014,Two-Room Astoria Studio,Queens,Apartment,,Entire home/apt,11103,1,1,0,65,
18160580,7/15/2014,Beautiful waterfront home!,Queens,House,100,Entire home/apt,11357,4,1,2,279,100
5838331,4/8/2013,Large One Bedroom near Union square,Manhattan,Apartment,,Entire home/apt,10003,1,1,0,249,
23612276,11/11/2014,Private Room in Spacious Uptown Apt,Manhattan,Apartment,100,Private room,10031,1,1,1,75,100
207774,8/20/2010,Big room in Clinton Hill,Brooklyn,Apartment,,Private room,11238,1,1,0,200,
5400845,3/10/2013,Master Bedroom & Private bathroom,Brooklyn,Apartment,90,Private room,11218,1,1,46,100,94
1671498,1/29/2012,Charming 1BR Bk 10m to Manhattan,Brooklyn,Apartment,85,Entire home/apt,11201,2,1,19,150,88
25881456,1/10/2015,"Cute, Cozy, and Comfy NYC",Queens,Apartment,,Private room,11379,1,1,0,75,
4216421,11/22/2012,Spacious studio in a quiet area,Manhattan,Apartment,85,Entire home/apt,10027,1,1,8,92,85
5125398,2/17/2013,Hudson River Luxury One Bedroom,Manhattan,Apartment,85,Entire home/apt,10031,2,1,17,254,87
97476,3/22/2010,Private Bedroom in a Large 3-BR Apt,Brooklyn,Apartment,90,Private room,11211,1,1,73,60,94
7485042,7/14/2013,Large Elegant 2 BR 2 BA Apt UWS,Manhattan,Apartment,100,Entire home/apt,10025,2,1,2,475,100
3459895,9/3/2012,A luxury 1 bedroom Soho apartment,Manhattan,Apartment,85,Entire home/apt,10012,1,1,7,198,89
684966,6/9/2011,"Lrg Apt in trendy Prospect Hts, Bk",Brooklyn,Apartment,90,Entire home/apt,11238,3,1,65,135,92
1818916,2/27/2012,Spacious Alphabet City Studio,Manhattan,Apartment,80,Entire home/apt,10009,1,1,2,170,80
39635423,7/26/2015,"Williamsburg Studio, oudoor patio",Brooklyn,Apartment,,Entire home/apt,11249,1,1,0,120,
6771594,6/6/2013,Private bedroom in SOHO,Manhattan,Apartment,,Private room,10013,1,1,0,110,
5590281,3/23/2013,Cozy1b/Williamsburg/10min Manhattan,Brooklyn,Apartment,100,Entire home/apt,11222,1,1,1,109,100
525710,4/21/2011,Private Room in Quiet Neighborhood,Queens,Apartment,,Private room,11379,1,1,0,42,
31516662,4/19/2015,Spacious room in beautiful apt.,Brooklyn,Apartment,100,Private room,11215,1,1,3,65,100
19781267,8/10/2014,Super clean and funky walkup on UES,Manhattan,Apartment,90,Entire home/apt,10028,2,1,4,125,93
7026827,6/20/2013,Sunny 1 Bedroom in Bedstuy,Brooklyn,Apartment,85,Entire home/apt,11233,1,1,21,150,88
10695690,12/18/2013,Beautiful Brooklyn Heights Loft,Brooklyn,Apartment,90,Entire home/apt,11201,1,1,3,120,90
40692305,8/6/2015,"Bright, Hip Williamsburg apartment.",Brooklyn,Apartment,80,Entire home/apt,11211,3,1,1,199,80
11452389,1/19/2014,"Best Spot in Brooklyn, we promise.",Brooklyn,Apartment,80,Entire home/apt,11225,2,1,1,195,80
33396510,5/14/2015,Williamsburg Private Room 1blk to L,Brooklyn,Apartment,100,Private room,11206,1,1,3,69,100
2258113,4/30/2012,Designer 1BD with Park & City View,Manhattan,Apartment,100,Entire home/apt,10009,1,1,1,215,100
434632,3/10/2011,Greenwich Village Designer Suite,Manhattan,Apartment,95,Entire home/apt,10014,1,1,70,175,95
7554366,7/17/2013,Warehouse Loft,Brooklyn,Apartment,,Entire home/apt,11221,2,1,1,110,
25137999,12/23/2014,Cozy apartment with Manhattan view,Brooklyn,Apartment,,Entire home/apt,11238,1,1,0,150,
1172202,9/17/2011,20 min to Manhattan / Astoria House,Queens,House,85,Private room,11105,1,1,29,60,85
4130561,11/12/2012,Private bedroom in LES apartment,Manhattan,Apartment,100,Private room,10002,1,1,4,95,100
19863037,8/11/2014,Beautiful Williamsburg Bedford Ave,Brooklyn,Apartment,70,Private room,11211,1,1,4,78,70
1256874,10/6/2011,Astoria Garden Suite,Queens,Apartment,95,Entire home/apt,11105,1,1,23,64,98
23812550,11/16/2014,Private Room,Manhattan,Apartment,85,Private room,10038,1,1,7,79,89
33675062,5/18/2015,Midtown West,Manhattan,Apartment,100,Private room,10019,1,1,1,70,100
35866129,6/15/2015,30 min from Manhattan,Queens,Apartment,90,Entire home/apt,11375,1,1,6,120,93
35381059,6/9/2015,Artist Loft Lower East Side,Manhattan,Apartment,,Entire home/apt,10002,1,1,0,250,
5392809,3/9/2013,"Spacious 2-Bed Apt, Brooklyn",Brooklyn,Apartment,,Entire home/apt,11231,2,1,2,150,
34873920,6/2/2015,"Modern Park Slope Family 2 BR, 2 BA",Brooklyn,Apartment,,Entire home/apt,11217,2,1,0,250,
23419107,11/6/2014,1BR in Gorgeous Greenpoint 2BR,Brooklyn,Apartment,,Private room,11222,1,1,0,85,
35391852,6/9/2015,City living in a suburb on NYC,Brooklyn,Apartment,,Entire home/apt,11221,1,1,2,65,
89670,3/7/2010,Beautiful in Busling Crown Heights!,Brooklyn,Apartment,,Entire home/apt,11213,2,1,0,175,
24554100,12/6/2014,Sun-filled room w/ balcony,Brooklyn,Apartment,,Private room,11216,1,1,0,78,
27242810,2/4/2015,Cozy Full Bed with Private Entrance,Brooklyn,Apartment,90,Private room,11213,1,1,21,60,94
4776420,1/20/2013,Splendid apartment onCentral Park,Manhattan,Apartment,75,Entire home/apt,10029,3,1,36,149,79
9811378,11/4/2013,Bright West Village Studio,Manhattan,Apartment,,Entire home/apt,10011,2,1,0,170,
5623834,3/25/2013,BUDGET ROOM CLOSE TO SUBWAY,Brooklyn,House,,Private room,11226,1,1,0,40,
3562322,9/13/2012,BROOKLYN - RAILROAD 2-1 Room,Brooklyn,House,95,Shared room,11216,1,1,30,38,95
918087,8/3/2011,Cozy and spacious - rare for NYC!,Brooklyn,Apartment,85,Private room,11216,1,1,34,72,88
535206,4/25/2011,Waterside Luxury Penthouse Getaway,Brooklyn,Apartment,100,Entire home/apt,11211,1,1,2,300,100
23772724,11/15/2014,Amazing renovated 2BR apartment,Manhattan,Apartment,100,Entire home/apt,10035,3,1,1,199,100
29287200,3/13/2015,East Village Studio w/Courtyard,Manhattan,Apartment,100,Entire home/apt,10009,2,1,2,99,100
7356998,7/8/2013,UWS true 3 bedroom,Manhattan,Apartment,90,Entire home/apt,10025,4,1,6,400,93
38483415,7/14/2015,2 Bedroom Duplex (Flat) Brick Wall,Manhattan,Apartment,85,Entire home/apt,10031,3,1,3,175,87
11486606,1/20/2014,Great for A Family Getaway 2 Bdrm,Manhattan,Apartment,85,Entire home/apt,10040,3,1,3,170,87
13278328,3/18/2014,Charming Apartment w Great Location,Manhattan,Apartment,,Entire home/apt,10003,2,1,0,239,
7456416,7/13/2013,Contemporary Clinton Hill 1BR Condo,Brooklyn,Apartment,,Entire home/apt,11238,1,1,0,175,
8958306,9/20/2013,"Comfy room in Ditmas Park, Brooklyn",Brooklyn,Apartment,85,Shared room,11226,1,1,5,55,88
25502436,1/2/2015,Private space in Brooklyn Heights,Brooklyn,Townhouse,,Shared room,11201,1,1,0,95,
4939720,2/2/2013,Delightful & Roomy 1 Bdrm Apt,Brooklyn,Apartment,100,Entire home/apt,11225,1,1,1,70,100
38700102,7/16/2015,6. One family house-5 private rooms,Brooklyn,House,,Entire home/apt,11225,5,1,0,199,
14140782,4/10/2014,Room in a 4 bedroom Apt. in Harlem,Manhattan,Apartment,,Private room,10027,1,1,0,80,
1834658,2/29/2012,Cozy room famous Park Ave in Manha!,Manhattan,Apartment,80,Private room,10016,2,1,3,125,80
25602663,1/4/2015,great cozy room  5 minutes to city,Queens,Apartment,,Private room,11101,3,1,0,90,
7223312,7/1/2013,Exceptional Amenities and Location!,Manhattan,Apartment,,Shared room,10024,1,1,0,99,
13078409,3/12/2014,2 bed!! Huge apt! AWESOME LOCATION!,Manhattan,Apartment,85,Entire home/apt,10016,4,1,41,210,86
37094090,6/29/2015,Furnished Ridgewood Apt - 1 month,Queens,Apartment,100,Entire home/apt,11385,1,1,1,45,100
38290187,7/12/2015,Bedroom in prospect heights 2 br,Brooklyn,Apartment,,Private room,11217,1,1,0,60,
24902802,12/16/2014,A small piece of Harlem,Manhattan,Apartment,,Entire home/apt,10026,1,1,0,150,
1013131,8/24/2011,"Large, Sunny Aprtment for Rent",Manhattan,Apartment,95,Entire home/apt,10024,1,1,38,191,95
5166070,2/20/2013,Exceptional Space. Grand Theater D.,Manhattan,Apartment,100,Entire home/apt,10036,3,1,2,450,100
33463011,5/15/2015,Charming 1bdrm w/bac can fit 4,Manhattan,Apartment,100,Entire home/apt,10010,2,1,1,250,100
3518697,9/9/2012,Parlor level in Prospect Heights,Brooklyn,Apartment,90,Entire home/apt,11238,1,1,2,150,90
36818817,6/26/2015,Best Location near Columbia U,Manhattan,Apartment,100,Private room,10025,1,1,1,50,100
13670148,3/29/2014,Private Room in Williamsburg Loft,Brooklyn,Apartment,80,Private room,11206,1,1,2,75,80
298080,11/24/2010,Large Studio Heart of E Village NYC,Manhattan,Apartment,90,Entire home/apt,10003,1,1,49,180,92
3826020,10/10/2012,Amazing apt w/ Balcony & roof deck,Manhattan,Apartment,,Private room,10016,1,1,0,225,
6424142,5/16/2013,Cozy one bedroom L.E.S,Manhattan,Apartment,,Entire home/apt,10002,1,1,0,120,
26820783,1/27/2015,22-11 23rd Street Rm1 - Ladies only,Queens,Apartment,,Private room,11105,1,1,0,39,
5360659,3/7/2013,Call S. Williamsburg 'Home',Brooklyn,Apartment,90,Entire home/apt,11211,2,1,14,149,94
25237492,12/26/2014,CONSTELLATION - Spacious 2 Bedroom,Manhattan,Apartment,80,Entire home/apt,10023,3,1,5,425,80
4765119,1/19/2013,Huge Luxury Bedroom in Williamsburg,Brooklyn,Apartment,95,Private room,11249,1,1,16,79,96
3571343,9/14/2012,Spacious room w/ waterfront view,Manhattan,Apartment,,Private room,10002,1,1,0,98,
5649591,3/27/2013,Large cozy 1 BDR Apt available.,Manhattan,Apartment,100,Private room,10016,1,1,3,80,100
20465148,8/24/2014,Tribeca Massive 4 bed 2 bath apt !,Manhattan,Apartment,65,Entire home/apt,10014,5,1,6,630,68
35168099,6/6/2015,Large Midtown East Manhattan Studio,Manhattan,Apartment,90,Entire home/apt,10017,1,1,7,175,94
546595,4/30/2011,Awesome East Village Getaway :),Manhattan,Apartment,85,Entire home/apt,10009,1,1,98,155,89
13299977,3/19/2014,Lovely Apartment In Manhattan,Manhattan,Apartment,,Entire home/apt,10030,3,1,0,185,
15271615,5/8/2014,DistinctiveHome walk To CentralPark,Manhattan,Apartment,90,Entire home/apt,10022,6,1,11,360,94
29762,8/5/2009,NYC-Brooklyn #4 18 min to Manhattan,Brooklyn,Apartment,85,Private room,11233,1,1,81,39,89
16070219,5/27/2014,At home in the City,Manhattan,Apartment,95,Entire home/apt,10031,2,1,4,135,95
24802029,12/13/2014,Lovely Room Near Columbia Univ.,Manhattan,Apartment,80,Private room,10031,1,1,7,49,80
770831,7/3/2011,In the heart of East Village,Manhattan,Apartment,95,Entire home/apt,10009,1,1,63,206,96
4196395,11/20/2012,Brooklyn Williamsburg Loft,Brooklyn,Loft,90,Entire home/apt,11206,3,1,9,150,93
24628296,12/8/2014,【紐約之家 New York Hostel 】 Warm Home,Queens,Apartment,,Shared room,11367,2,1,0,64,
4724378,1/16/2013,Jackson Heights 1 Bedroom,Queens,Apartment,100,Entire home/apt,11372,2,1,2,160,100
21964818,9/30/2014,Beautiful Oasis,Manhattan,Apartment,,Entire home/apt,10024,1,1,0,250,
9197440,10/2/2013,Lovely Apartment in Harlem West,Manhattan,Apartment,80,Entire home/apt,10030,1,1,2,110,80
9805258,11/4/2013,Lovely Apt. in Midtown with Patio!,Manhattan,Apartment,95,Entire home/apt,10036,2,1,8,129,95
2996673,7/20/2012,Chelsea. One bedroom apartment.,Manhattan,Apartment,95,Entire home/apt,10011,2,1,17,330,96
2483085,5/28/2012,Harlem Bed and Breakfast Style,Manhattan,Apartment,95,Private room,10027,1,1,42,80,97
8780710,9/11/2013,THE BEST BEDS 2bd2ba View UpperWest,Manhattan,Apartment,95,Entire home/apt,10025,5,1,28,625,99
2577702,6/7/2012,Charming Renovated 1 BR Apt LES NYC,Manhattan,Apartment,95,Entire home/apt,10002,1,1,5,199,99
17419521,6/29/2014,Charming 2 BDR Apt RIGHT by train!,Brooklyn,Apartment,100,Entire home/apt,11225,2,1,2,115,100
24259346,11/28/2014,A Bedroom in a Kosher Appartment,Queens,Apartment,100,Private room,11374,3,1,1,39,100
10069461,11/17/2013,Cozy hip LES digs!,Manhattan,Apartment,80,Private room,10002,1,1,1,60,80
213020,8/25/2010,"1st floor of a two floor duplex,",Manhattan,Apartment,80,Private room,10025,1,1,13,75,83
6486116,5/20/2013,Comfy Couch in a nice/safe apt!,Manhattan,Apartment,85,Shared room,10029,1,1,45,62,88
1840564,3/1/2012,Brand New Super Cute Clean & Cozy 1,Brooklyn,Apartment,80,Private room,11206,1,1,1,89,80
4444170,12/19/2012,Nice Furnished Short Term in NY,Manhattan,Apartment,95,Shared room,10033,1,1,23,65,97
473063,3/30/2011,Classic East Village Tenement Apt,Manhattan,Apartment,,Entire home/apt,10009,2,1,0,250,
5855145,4/9/2013,Private Bedroom-15min to Manhattan,Queens,Apartment,80,Private room,11105,1,1,3,50,80
24488017,12/4/2014,GREAT ROOM 5 min TO TIME SQUARE,Manhattan,Apartment,70,Private room,10036,1,1,2,140,70
42007828,8/20/2015,I need a nice place and quiet st,Brooklyn,Apartment,,Private room,11213,1,1,0,50,
4477531,12/23/2012,Apt in the clouds! Beautiful View!,Brooklyn,Apartment,,Entire home/apt,11201,2,1,0,350,
16978260,6/19/2014,BEAUTIFUL SPACIOUS STUDIO,Manhattan,Bed & Breakfast,,Shared room,,1,1,0,70,
3696156,9/27/2012,Quiet room in New York Loft!,Manhattan,Apartment,100,Private room,10003,1,1,3,100,100
11395301,1/17/2014,AN EARNEST DESIRE — AN INSPO APT.,Brooklyn,Apartment,,Entire home/apt,11221,1,1,1,133,
2153123,4/16/2012,Uptown Funk - Happy in Harlem,Manhattan,Apartment,95,Entire home/apt,10037,2,1,23,150,97
18970667,7/27/2014,Sweet 2 Bedroom Apt with Back Yard,Brooklyn,Apartment,80,Entire home/apt,11233,4,1,5,120,80
35106614,6/5/2015,"Relaxing, Sunny, A/C Private Room",Brooklyn,House,90,Private room,11204,1,1,19,50,92
25349571,12/29/2014,Midtown-West/Hell's Kitchen Room,Manhattan,Apartment,90,Private room,10036,1,1,19,125,91
672131,6/6/2011,Apt on L train/Jefferson (Room B),Brooklyn,Apartment,100,Private room,11237,1,1,4,80,100
40542562,8/4/2015,Brownstone near Times Square,Manhattan,Apartment,100,Entire home/apt,10019,2,1,2,225,100
305972,11/30/2010,Comfortable Manhattanville,Manhattan,Apartment,90,Private room,10027,1,1,104,85,91
17478311,6/30/2014,Modern one bed in Alphabet City,Manhattan,Apartment,,Entire home/apt,10009,1,1,0,129,
16594248,6/9/2014,Nice big loft space easily sleeps 4,Brooklyn,Loft,100,Entire home/apt,11231,2,1,1,60,100
4267,11/12/2008,Robin's Nest on the fabulous UWS,Manhattan,Apartment,85,Entire home/apt,10024,2,1,28,170,88
10583579,12/12/2013,Shared two bedroom in Gramercy Park,Manhattan,Apartment,,Entire home/apt,,1,1,0,200,
7885740,8/2/2013,Warm Room for Cold Season,Manhattan,Apartment,60,Private room,10026,1,1,1,75,60
7134810,6/26/2013,"Spacious, sunny, convenient studio",Manhattan,Apartment,90,Entire home/apt,10016,1,1,2,165,90
17726658,7/6/2014,Lovely Spacious Private Room,Brooklyn,Apartment,90,Private room,11226,2,1,53,90,94
23899202,11/18/2014,Time square 2 bedroom,Manhattan,Apartment,,Entire home/apt,10036,1,1,0,350,
24715671,12/10/2014,1AA  AMAZING APT  27ST PARK AVE NY,Manhattan,Apartment,95,Entire home/apt,10016,1,1,14,275,99
11462251,1/19/2014,Sunny Private Bedroom in Chelsea,Manhattan,Apartment,100,Private room,10011,1,1,1,119,100
9250406,10/5/2013,Modern/Renovated/Best EV Location!!,Manhattan,Apartment,95,Entire home/apt,10003,2,1,42,225,99
19503709,8/5/2014,Super Cute Studio in Chelsea,Manhattan,Apartment,100,Entire home/apt,10011,2,1,1,145,100
14756226,4/26/2014,West Village Sophistication,Manhattan,Apartment,100,Entire home/apt,10014,1,1,3,450,100
1349286,10/29/2011,Retro 2 bed apt in Caroll Gardens,Brooklyn,Apartment,,Entire home/apt,11231,2,1,0,110,
1410697,11/15/2011,Private bedroom in Astoria/NYC apt,Queens,Apartment,100,Private room,11106,1,1,2,95,100
5912445,4/13/2013,LARGE NICE Room in Kew Gardens NYC,Queens,Apartment,,Private room,11415,2,1,0,79,
33143461,5/11/2015,One Bedroom a block away from NYU,Manhattan,Apartment,,Entire home/apt,10012,2,1,1,285,
3271605,8/15/2012,WEST VILLAGE LOFT PH - 2bd | 2ba,Manhattan,Apartment,,Entire home/apt,10014,2,1,0,800,
40907646,8/8/2015,Cozy and Comfortable Bedroom,Brooklyn,Apartment,,Private room,11230,1,1,0,65,
12373328,2/19/2014,1 Bedroom in Williamsburg Apartment,Brooklyn,Apartment,85,Private room,11211,1,1,12,80,87
1315849,10/20/2011,9 SLEEPS APT - 3 ROOM WILLIAMSBURG,Brooklyn,Apartment,85,Entire home/apt,11211,2,1,24,99,88
4125000,11/12/2012,Cozy room steps to subway,Brooklyn,Apartment,95,Private room,11238,1,1,3,70,97
3067970,7/26/2012,"Private Room in East Village, NYC",Manhattan,Apartment,85,Private room,10009,1,1,4,90,85
15442506,5/12/2014,Private Room w/ lock in Brownstone,Manhattan,Bed & Breakfast,85,Private room,10031,1,1,21,59,89
19253351,7/31/2014,Loft in NoHo,Manhattan,Loft,100,Entire home/apt,10012,1,1,1,375,100
16971532,6/18/2014,Charming 2BR APT in East Village!!,Manhattan,Apartment,90,Entire home/apt,10009,3,1,35,220,90
9207258,10/3/2013,A Contemporary Sanctuary,Manhattan,House,,Private room,10031,1,1,0,80,
29629428,3/19/2015,Cozy Room in The heart of Bushwick!,Brooklyn,Apartment,100,Private room,11237,1,1,1,40,100
17726658,7/6/2014,Private Room in Beautiful Brooklyn,Brooklyn,Apartment,95,Private room,11226,1,1,62,65,96
2020761,3/27/2012,Gorgeous West Village Studio,Manhattan,Apartment,,Entire home/apt,10014,1,1,0,179,
37089740,6/29/2015,All Equipped Modern Apt. - Bushwick,Brooklyn,Apartment,100,Entire home/apt,11207,2,1,1,115,100
7811085,7/29/2013,Terrific Upper West Side 1 Bedroom,Manhattan,Apartment,85,Entire home/apt,10024,1,1,24,129,85
16662303,6/11/2014,"Relaxing, cozy corner of Harlem",Manhattan,Apartment,60,Private room,10030,1,1,1,50,60
322716,12/19/2010,Spare Room in Beautiful Brownstone,Brooklyn,Apartment,80,Private room,11213,1,1,13,49,84
5706722,3/31/2013,Huge West Village comfort,Manhattan,Apartment,90,Entire home/apt,10014,1,1,7,230,93
22964323,10/25/2014,Bushwick 1 or 2 Rooms available.,Queens,Apartment,,Private room,11385,1,1,0,45,
6038004,4/22/2013,Bedroom & bath in Sunny 3 room Apt,Manhattan,Apartment,95,Private room,10029,1,1,37,69,95
18249074,7/17/2014,Gorgeous Condo @ 1899 Mansion!,Brooklyn,Apartment,,Entire home/apt,11215,4,1,0,520,
31469635,4/18/2015,comfortable room in Harlem for you,Manhattan,Apartment,,Private room,10031,2,1,0,99,
33299894,5/13/2015,1 Bedroom Chelsea Charmer,Manhattan,Apartment,100,Entire home/apt,10011,1,1,1,205,100
12072392,2/9/2014,Private Room/Private bathroom NYC,Manhattan,Apartment,,Private room,10026,1,1,0,120,
592967,5/16/2011,Larger Room,Brooklyn,House,85,Private room,11216,1,1,21,75,85
5535265,3/19/2013,URBAN CHIC - Video and Photo Shoots,Brooklyn,Apartment,90,Entire home/apt,11233,2,1,9,325,93
4021487,10/31/2012,PARK VIEW CHIC LUXURY 2BED/2BTH,Manhattan,Apartment,95,Entire home/apt,10009,2,1,16,549,96
11068935,1/6/2014,Upper West Side one bedroom,Manhattan,Apartment,80,Entire home/apt,10023,1,1,1,145,80
16283468,6/2/2014,Modern + Spacious with Outdoor Deck,Brooklyn,Apartment,100,Private room,11215,1,1,2,90,100
32544474,5/3/2015,STYLISH UPPER WEST SIDE OASIS,Manhattan,Apartment,100,Entire home/apt,10023,1,1,1,200,100
2768502,6/28/2012,"Comfortable, convenient, quiet 1-BR",Brooklyn,Apartment,90,Entire home/apt,11225,2,1,25,105,92
904893,8/1/2011,Sun-filled Lower East Side loft,Manhattan,Apartment,95,Entire home/apt,10002,2,1,6,225,96
34124276,5/24/2015,Great room for couples on a budget!,Queens,Apartment,100,Private room,11101,1,1,2,55,100
949221,8/10/2011,4 trains/Prospect Pk/5 stops 2 NYC,Brooklyn,Apartment,100,Private room,11226,1,1,6,55,100
2045646,4/1/2012,"Sunny, spacious, great location!",Manhattan,Apartment,90,Entire home/apt,10022,1,1,4,115,90
1104592,9/3/2011,HUGE lovely Riverdale Apartment,Bronx,Apartment,100,Entire home/apt,10471,2,1,1,99,100
610769,5/21/2011,Old World New York Garden Duplex,Manhattan,Apartment,95,Entire home/apt,10017,4,1,26,600,99
20971414,9/5/2014,LES Studio with Large Patio,Manhattan,Apartment,95,Entire home/apt,10002,1,1,4,150,95
2269453,5/1/2012,Summer Discount Gorg Loft in WBurg!,Brooklyn,Apartment,90,Entire home/apt,11211,1,1,37,175,90
